book_id,title,average_rating,similar_books,image_url,ratings_count,cleaned_description
29806086,The Book of the Unnamed Midwife (The Road to Nowhere #1),4.15,"['23374690', '20702518', '1124610', '23280241', '651807', '18775227', '7462855', '13490083', '12037267', '13076154', '17252752', '185829', '21494413', '21412186', '250361', '9185926', '820073', '347397']",https://images.gr-assets.com/books/1465976614m/29806086.jpg,1768,"philip k. dick award winner for distinguished science fiction when she fell asleep, the world was doomed. when she awoke, it was dead. in the wake of a fever that decimated the earth's population--killing women and children and making childbirth deadly for the mother and infant--the midwife must pick her way through the bones of the world she once knew to find her place in this dangerous new one. gone are the pillars of civilization. all that remains is power--and the strong who possess it. a few women like her survived, though they are scarce. even fewer are safe from the clans of men, who, driven by fear, seek to control those remaining. to preserve her freedom, she dons men's clothing, goes by false names, and avoids as many people as possible. but as the world continues to grapple with its terrible circumstances, she'll discover a role greater than chasing a pale imitation of independence. after all, if humanity is to be reborn, someone must be its guide."
1840511,Snuff,3.18,"['234026', '607900', '7491882', '22286', '23965', '8247445', '8816', '4723293', '18833', '34548', '386043', '6819817', '25148', '285810', '7159796', '2198768', '19161901', '8406635']",https://images.gr-assets.com/books/1446089918m/1840511.jpg,44066,"from the master of literary mayhem and provocation, a full-frontal triple x novel that goes where no american work of fiction has gone before cassie wright, porn priestess, intends to cap her legendary career by breaking the world record for serial fornication. on camera. with six hundred men. snuffunfolds from the perspectives of mr. 72, mr. 137, and mr. 600, who await their turn on camera in a very crowded green room. this wild, lethally funny, and thoroughly researched novel brings the huge yet underacknowledged presence of pornography in contemporary life into the realm of literary fiction at last. who else but chuck palahniuk would dare do such a thing? who else could do it so well, so unflinchingly, and with such an incendiary (you might say) climax?"
43035,White Fang,3.94,"['1078950', '53958', '46903', '572690', '123168', '123205', '423156', '58087', '5974287', '237646', '1612379', '12442', '621017', '122482']",https://images.gr-assets.com/books/1475878443m/43035.jpg,102085,"white fang is part dog and part wolf, and the lone survivor of his family. in his lonely world, he soon learns to follow the harsh law of the north--kill or be killed. but nothing in white fang's life can prepare him for the cruel owner who turns him into a vicious killer. will white fang ever know the kindness of a gentle master?"
8755776,"City of Lost Souls (The Mortal Instruments, #5)",4.3,"['13547956', '8709523', '9761778', '9239571', '11987465', '11765920', '8501291', '10567183', '13643567', '10552965', '12866426', '8820045', '8803932', '9064899', '20759641', '11563110', '10025007', '12995284']",https://images.gr-assets.com/books/1460477703m/8755776.jpg,306686,"the new york timesbestselling mortal instruments continues--and so do the thrills and danger for jace, clary, and simon. what price is too high to pay, even for love? when jace and clary meet again, clary is horrified to discover that the demon lilith's magic has bound her beloved jace together with her evil brother sebastian, and that jace has become a servant of evil. the clave is out to destroy sebastian, but there is no way to harm one boy without destroying the other. as alec, magnus, simon, and isabelle wheedle and bargain with seelies, demons, and the merciless iron sisters to try to save jace, clary plays a dangerous game of her own. the price of losing is not just her own life, but jace's soul. she's willing to do anything for jace, but can she still trust him? or is he truly lost? love. blood. betrayal. revenge. darkness threatens to claim the shadowhunters in the harrowing fifth book of the mortal instruments series."
13591296,"The Secret of the Fortune Wookiee  (Origami Yoda, #3)",4.03,"['11889552', '13513661', '13426024', '10292643', '17265216', '12993826', '13591148', '9564947', '11354687', '18769869', '13503146', '9413646', '6093004', '11697763', '7684993', '12630577', '12823369', '10423032']",https://images.gr-assets.com/books/1334086312m/13591296.jpg,8915,"is it possible to have a case file without origami yoda? with dwight suspended, mcquarrie middle school is missing its most famous attendee: origami yoda. and no yoda means no case file mystery to solve. but just as tommy wonders if he'll ever find anything interesting to write about again, something big happens. something big and hairy. it's a fortune wookiee, a paper fortune teller in the form of chewbacca. sara brings it to school as a gift from dwight, and it seems to give advice that's just as good as yoda's. mysterious it is! tommy, kellen, and harvey are on the case. and when their classmates start having strange ""dwight sightings"" (sightings of dwight in which he is yoda-less and acting way too normal), the boys have two mysteries to solve. the closer they get, the more possible it seems that origami yoda will be back..."
17465475,"Shades of Earth (Across the Universe, #3)",4.11,"['13043180', '13188615', '12882328', '13449858', '13253276', '12383869', '14743784', '13602969', '10468701', '8501304', '13049981', '11558256', '10596724', '16102412', '16101515', '11706625', '13170596', '13454648']",https://images.gr-assets.com/books/1362958068m/17465475.jpg,304,"the final book in the new york timesbestselling trilogy, perfect for fans of battlestar galactica and prometheus! fueled by lies. ruled by chaos. almost home. amy and elder have finally left the oppressive walls of the spaceship godspeedbehind. they're ready to start life afresh--to build a home--on centauri-earth, the planet that amy has traveled 25 trillion miles across the universe to experience. but this new earth isn't the paradise amy had been hoping for. there are giant pterodactyl-like birds, purple flowers with mind-numbing toxins, and mysterious, unexplained ruins that hold more secrets than their stone walls first let on. the biggest secret of all? godspeed's former passengers aren't alone on this planet. and if they're going to stay, they'll have to fight. amy and elder must race to discover who--or what--else is out there if they are to have any hope of saving their struggling colony and building a future together. they will have to look inward to the very core of what makes them human on this, their most harrowing journey yet. because if the colony collapses? then everything they have sacrificed--friends, family, life on earth--will have been for nothing."
19486421,"Skin Game (The Dresden Files, #15)",4.56,"['16072988', '15748529', '16071748', '15808602', '15783828', '9785225', '15824178', '8288919', '6323514']",https://images.gr-assets.com/books/1387236318m/19486421.jpg,42711,"harry dresden, chicago's only professional wizard, is about to have a very bad day.... because as winter knight to the queen of air and darkness, harry never knows what the scheming mab might want him to do. usually, it's something awful. he doesn't know the half of it.... mab has just traded harry's skills to pay off one of her debts. and now he must help a group of supernatural villains--led by one of harry's most dreaded and despised enemies, nicodemus archleone--to break into the highest-security vault in town so that they can then access the highest-security vault in the nevernever. it's a smash-and-grab job to recover the literal holy grail from the vaults of the greatest treasure hoard in the supernatural world--which belongs to the one and only hades, lord of the freaking underworld and generally unpleasant character. worse, dresden suspects that there is another game afoot that no one is talking about. and he's dead certain that nicodemus has no intention of allowing any of his crew to survive the experience. especially harry. dresden's always been tricky, but he's going to have to up his backstabbing game to survive this mess--assuming his own allies don't end up killing him before his enemies get the chance...."
18693743,"Prince of Fools (The Red Queen's War, #1)",4.07,"['13616278', '18428210', '13279692', '18947303', '23524878', '17910124', '17707471', '18657632', '12395241', '22875083', '17623344', '20883847', '16613978', '17163514', '17879401']",https://images.gr-assets.com/books/1385072473m/18693743.jpg,12280,"the red queen is old but the kings of the broken empire dread her like no other. for all her reign, she has fought the long war, contested in secret, against the powers that stand behind nations, for higher stakes than land or gold. her greatest weapon is the silent sister--unseen by most and unspoken of by all. the red queen's grandson, prince jalan kendeth--drinker, gambler, seducer of women--is one who can see the silent sister. tenth in line for the throne and content with his role as a minor royal, he pretends that the hideous crone is not there. but war is coming. witnesses claim an undead army is on the march, and the red queen has called on her family to defend the realm. jal thinks it's all a rumor--nothing that will affect him--but he is wrong. after escaping a death trap set by the silent sister, jal finds his fate magically intertwined with a fierce norse warrior. as the two undertake a journey across the empire to undo the spell, encountering grave dangers, willing women, and an upstart prince named jorg ancrath along the way, jalan gradually catches a glimmer of the truth: he and the norseman are but pieces in a game, part of a series of moves in the long war--and the red queen controls the board."
15990969,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",4.16,"['16069262', '25420031', '17251561', '21691436', '16004045', '15827731', '17337522', '15768536', '13617933', '16101959', '16067241', '16150320', '17611379', '16151178', '18338465', '17166938', '17260623', '16124865']",https://images.gr-assets.com/books/1368808763m/15990969.jpg,55585,"kacey cleary's whole life imploded four years ago in a drunk-driving accident. now she's working hard to bury the pieces left behind--all but one. her little sister, livie. kacey can swallow the constant disapproval from her born-again aunt darla over her self-destructive lifestyle; she can stop herself from going kick-boxer crazy on uncle raymond when he loses the girls' college funds at a blackjack table. she just needs to keep it together until livie is no longer a minor, and then they can get the hell out of grand rapids, michigan. but when uncle raymond slides into bed next to livie one night, kacey decides it's time to run. armed with two bus tickets and dreams of living near the coast, kacey and livie start their new lives in a miami apartment complex, complete with a grumpy landlord, a pervert upstairs, and a neighbor with a stage name perfectly matched to her chosen ""profession."" but kacey's not worried. she can handle all of them. what she can't handle is trent emerson in apartment 1d. kacey doesn't want to feel. she doesn't. it's safer that way. for everyone. but sexy trent finds a way into her numb heart, reigniting her ability to love again. she starts to believe that maybe she can leave the past where it belongs and start over. maybe she's not beyond repair. but kacey isn't the only one who's broken. seemingly perfect trent has an unforgiveable past of his own; one that, when discovered, will shatter kacey's newly constructed life and send her back into suffocating darkness."
187020,Empire Falls,3.91,"['274607', '805969', '1457221', '1791813', '538059', '115468', '543095', '294081', '1045278', '221327', '146219', '1052571', '274746', '267115', '60737', '542883', '54844', '1160780']",https://images.gr-assets.com/books/1403184884m/187020.jpg,91773,"richard russo--from his first novel, mohawk, to his most recent, straight man--has demonstrated a peerless affinity for the human tragicomedy, and with this stunning new novel he extends even further his claims on the small-town, blue-collar heart of the country. dexter county, maine, and specifically the town of empire falls, has seen better days, and for decades, in fact, only a succession from bad to worse. one by one, its logging and textile enterprises have gone belly-up, and the once vast holdings of the whiting clan (presided over by the last scion's widow) now mostly amount to decrepit real estate. the working classes, meanwhile, continue to eke out whatever meager promise isn't already boarded up. miles roby gazes over this ruined kingdom from the empire grill, an opportunity of his youth that has become the albatross of his daily and future life. called back from college and set to work by family obligations--his mother ailing, his father a loose cannon--miles never left home again. even so, his own obligations are manifold: a pending divorce; a troubled younger brother; and, not least, a peculiar partnership in the failing grill with none other than mrs. whiting. all of these, though, are offset by his daughter, tick, whom he guides gently and proudly through the tribulations of adolescence. a decent man encircled by history and dreams, by echoing churches and abandoned mills, by the comforts and feuds provided by lifelong friends and neighbors, miles is also a patient, knowing guide to the rich, hardscrabble nature of empire falls: fathers and sons and daughters, living and dead, rich and poor alike. shot through with the mysteries of generations and the shattering visitations of the nation at large, it is a social novel of panoramic ambition, yet at the same time achingly personal. in the end, empire falls reveals our worst and best instincts, both our most appalling nightmares and our simplest hopes, with all the vision, grace and humanity of truly epic storytelling."
17316075,"Second Chance Boyfriend (One Week Girlfriend, #2)",4.06,"['16150320', '17155039', '17436480', '17229636', '20352375', '18195580', '17251561', '17302495', '17166702', '17382116', '21900497', '17376157', '17364620', '17341522', '17280224', '17252101', '17447904', '24954150']",https://images.gr-assets.com/books/1370492442m/17316075.jpg,30654,"**recommended for ages 17+ due to sexual content and language, mature subject matter** new adult contemporary lost. that one single word best describes my life at this very moment. i lost the last games of the season and both my team and my coach blame me. i lost the last two months because i drowned in my own despair like a complete loser. and i lost the only girl who ever mattered because i was afraid being with me would destroy her. but now i realize how truly lost i am without her. she has become my story...and even though she acts like she's moved on, i know she still thinks about me just as much as i think about her. she's beautiful, sweet--and so damn vulnerable, all i want to do is help her. be there for her. love her... if only i could convince fable to give me a second chance. then i wouldn't feel so lost anymore, and neither would she. we could be found together. forever."
22896,Practical Magic,3.8,"['541340', '217518', '18073148', '22251918', '6240758', '5126859', '615431', '6477931', '3347214', '160964', '100610', '1042319', '9901494', '1246425', '567497', '564315']",https://images.gr-assets.com/books/1490354120m/22896.jpg,35478,"the owens sisters confront the challenges of life and love in this bewitching novel from new york timesbestselling author alice hoffman. for more than two hundred years, the owens women have been blamed for everything that has gone wrong in their massachusetts town. gillian and sally have endured that fate as well: as children, the sisters were forever outsiders, taunted, talked about, pointed at. their elderly aunts almost seemed to encourage the whispers of witchery, with their musty house and their exotic concoctions and their crowd of black cats. but all gillian and sally wanted was to escape. one will do so by marrying, the other by running away. but the bonds they share will bring them back--almost as if by magic..."
28177121,"The Star-Touched Queen (The Star-Touched Queen, #1)",3.57,"['24157098', '23203252', '25064648', '23495112', '28114396', '28448239', '25502639', '25036395', '25785728', '22065067', '27064385', '27969087', '26114463', '27414431', '27190613', '31020402', '28220892', '28449207']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,689,"fate and fortune. power and passion. what does it take to be the queen of a kingdom when you're only seventeen? maya is cursed. with a horoscope that promises a marriage of death and destruction, she has earned only the scorn and fear of her father's kingdom. content to follow more scholarly pursuits, her whole world is torn apart when her father, the raja, arranges a wedding of political convenience to quell outside rebellions. soon maya becomes the queen of akaran and wife of amar. neither roles are what she expected: as akaran's queen, she finds her voice and power. as amar's wife, she finds something else entirely: compassion. protection. desire... but akaran has its own secrets--thousands of locked doors, gardens of glass, and a tree that bears memories instead of fruit. soon, maya suspects her life is in danger. yet who, besides her husband, can she trust? with the fate of the human and otherworldly realms hanging in the balance, maya must unravel an ancient mystery that spans reincarnated lives to save those she loves the most...including herself."
8393603,"Prey (Infected, #1)",4.0,"['9688919', '9491707', '24901565', '12743591', '30453724', '779640', '5584576', '18284871', '12759444', '9542292', '13576676', '9215946', '18619542', '18049532', '6307616']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,974,"in a world where a werecat virus has changed society, roan mckichan, a born infected and ex-cop, works as a private detective trying to solve crimes involving other infecteds. the murder of a former cop draws roan into an odd case where an unidentifiable species of cat appears to be showing an unusual level of intelligence. he juggles that with trying to find a missing teenage boy, who, unbeknownst to his parents, was ""cat"" obsessed. and when someone is brutally murdering infecteds, eli winters, leader of the church of the divine transformation, hires roan to find the killer before he closes in on eli. working the crimes will lead roan through a maze of hate, personal grudges, and mortal danger. with help from his tiger-strain infected partner, paris lehane, he does his best to survive in a world that hates and fears their kind... and occasionally worships them."
248290,Beauty Sleep: A Retelling of Sleeping Beauty,3.66,"['725806', '124838', '303197', '394734', '499485', '3610689', '81516', '10471419', '2124206', '794615', '12873027', '2662886', '77368', '2422837', '768287']",https://images.gr-assets.com/books/1173118937m/248290.jpg,6963,"""once upon a time"" is timeless the princess aurore has had an unusual childhood. cursed at birth, aurore is fated to prick her finger at the age of sixteen and sleep for one hundred years -- until a prince awakens her with a kiss. so, to protect her, aurore's loving parents forbid any task requiring a needle. unable to sew or embroider like most little princesses, aurore instead explores the castle grounds and beyond, where her warmth and generosity soon endear her to the townspeople. their devotion to the spirited princess grows as she does. on her sixteenth birthday, aurore learns that the impending curse will harm not only her, but the entire kingdom as well. unwilling to cause suffering, she will embark on a quest to end the evil magic. the princess's bravery will be rewarded as she finds adventure, enchantment, a handsome prince, and ultimately her destiny"
10335308,Is Everyone Hanging Out Without Me?,3.84,"['9902804', '12867423', '7551220', '12332573', '10604115', '3629944', '13167847', '11365762', '5660117', '128582', '12851028', '7284508', '6846102', '9418327', '10445900', '15818562', '13425393', '12915276']",https://images.gr-assets.com/books/1443264638m/10335308.jpg,298161,"mindy kaling has lived many lives: the obedient child of immigrant professionals, a timid chubster afraid of her own bike, a ben affleck-impersonating off-broadway performer and playwright, and, finally, a comedy writer and actress prone to starting fights with her friends and coworkers with the sentence ""can i just say one last thing about this, and then i swear i'll shut up about it?"" perhaps you want to know what mindy thinks makes a great best friend (someone who will fill your prescription in the middle of the night), or what makes a great guy (one who is aware of all elderly people in any room at any time and acts accordingly), or what is the perfect amount of fame (so famous you can never get convicted of murder in a court of law), or how to maintain a trim figure (you will not find that information in these pages). if so, you've come to the right book, mostly! in is everyone hanging out without me?, mindy invites readers on a tour of her life and her unscientific observations on romance, friendship, and hollywood, with several conveniently placed stopping points for you to run errands and make phone calls. mindy kaling really is just a girl next door--not so much literally anywhere in the continental united states, but definitely if you live in india or sri lanka."
6493208,The Immortal Life of Henrietta Lacks,4.04,"['9691004', '7054123', '23310694', '6282334', '60885', '184327', '32264', '8171378', '2051708', '161121', '12609', '11467568', '11129776', '9555687', '8585653', '7963278', '6452538', '6260997']",https://images.gr-assets.com/books/1327878144m/6493208.jpg,390601,"intimate in feeling, astonishing in scope, and impossible to put down, the immortal life of henrietta lacks captures the beauty and drama of scientific discovery, as well as its human consequences.her name was henrietta lacks, but scientists know her as hela. she was a poor southern tobacco farmer who worked the same land as her slave ancestors, yet her cells--taken without her knowledge--became one of the most important tools in medicine. the first ""immortal"" human cells grown in culture, they are still alive today, though she has been dead for more than sixty years. if you could pile all hela cells ever grown onto a scale, they'd weigh more than 50 million metric tons--as much as a hundred empire state buildings. hela cells were vital for developing the polio vaccine; uncovered secrets of cancer, viruses, and the atom bomb's effects; helped lead to important advances like in vitro fertilization, cloning, and gene mapping; and have been bought and sold by the billions.yet henrietta lacks remains virtually unknown, buried in an unmarked grave. now rebecca skloot takes us on an extraordinary journey, from the ""colored"" ward of johns hopkins hospital in the 1950s to stark white laboratories with freezers full of hela cells; from henrietta's small, dying hometown of clover, virginia -- a land of wooden slave quarters, faith healings, and voodoo -- to east baltimore today, where her children and grandchildren live and struggle with the legacy of her cells. henrietta's family did not learn of her ""immortality"" until more than twenty years after her death, when scientists investigating hela began using her husband and children in research without informed consent. and though the cells had launched a multimillion-dollar industry that sells human biological materials, her family never saw any of the profits. as rebecca skloot so brilliantly shows, the story of the lacks family -- past and present -- is inextricably connected to the dark history of experimentation on african americans, the birth of bioethics, and the legal battles over whether we control the stuff we are made of. over the decade it took to uncover this story, rebecca became enmeshed in the lives of the lacks family--especially henrietta's daughter deborah, who was devastated to learn about her mother's cells. she was consumed with questions: had scientists cloned her mother? did it hurt her when researchers infected her cells with viruses and shot them into space? what happened to her sister, elsie, who died in a mental institution at the age of fifteen? and if her mother was so important to medicine, why couldn't her children afford health insurance? intimate in feeling, astonishing in scope, and impossible to put down, the immortal life of henrietta lackscaptures the beauty and drama of scientific discovery, as well as its human consequences."
18697821,"Ripped (Real, #5)",4.16,"['16169012', '17622490', '17233630', '22754678', '17340215', '17335212', '17926109', '17971183', '17786870', '17610219', '18043020', '18166143', '17668303', '17305045', '18744040']",https://images.gr-assets.com/books/1417548161m/18697821.jpg,9985,"the fifth book in the new york times new adult series that began with real. when an angry, heartbroken girl is forced to be near her rocker ex-boyfriend, only time will tell if the fire between them will consume them both. pandora, the gothic friend of brooke (real, mine, remy) and melanie, thought that getting her heart broken by her bad boy rocker ex could only happen once. but now, he's back in town with the biggest concert of the year. pandora hates him so much that she gets melanie to come with her and play a prank on him at his gig. but when they are caught by security, and her ex himself is summoned, he decides not to press charges if she'll follow certain conditions. pandora likes none of his rules, or that he's in charge of her, especially since they seem designed to make sure she's in close contact with him again. but the closeness reignites the passion they once shared, and soon no matter how much she wants to hate him, it's clear she's still hung up on him. and worse: he knows it too."
20820994,I'll Give You the Sun,4.13,"['18079719', '20702546', '22571247', '17428880', '18404410', '15798660', '17453303', '18049084', '16100972', '13530012', '22907574', '23203257', '23714521', '19547856', '18048982', '18209360', '25663382', '18367581']",https://images.gr-assets.com/books/1496659336m/20820994.jpg,150236,"""we were all heading for each other on a collision course, no matter what. maybe some people are just meant to be in the same story."" at first, jude and her twin brother noah, are inseparable. noah draws constantly and is falling in love with the charismatic boy next door, while daredevil jude wears red-red lipstick, cliff-dives, and does all the talking for both of them. years later, they are barely speaking. something has happened to change the twins in different yet equally devastating ways . . . but then jude meets an intriguing, irresistible boy and a mysterious new mentor. the early years are noah's to tell; the later years are jude's. but they each have only half the story, and if they can only find their way back to one another, they'll have a chance to remake their world. this radiant, award-winning novel from the acclaimed author of the sky is everywhere will leave you breathless and teary and laughing--often all at once. printz award winner stonewall honor book"
95617,"A Voice in the Wind (Mark of the Lion, #1)",4.59,"['290175', '70513', '289787', '13160611', '66011', '5497945', '389688', '3900619']",https://images.gr-assets.com/books/1459567327m/95617.jpg,57014,"the first book in the bestselling mark of the lion series, a voice in the windbrings readers back to the first century and introduces them to a character they will never forget--hadassah. torn by her love for a handsome aristocrat, this young slave girl clings to her faith in the living god for deliverance from the forces of decadent rome."
13227319,"Wonder Woman, Volume 1: Blood",3.87,"['13227874', '13532148', '13227866', '13228436', '13227873', '9572809', '13228357', '13227798', '13532143', '13228422', '13532146', '13532153']",https://images.gr-assets.com/books/1336978265m/13227319.jpg,16991,"hippolyta, queen of the amazons, has kept a secret from her daughter all her life - and when wonder woman learns who her father is, her life will shatter like brittle clay. the only one more shocked than diana by this revelation? bloodthirsty hera - so why is her sinister daughter, strife, so eager for the truth to be told? superstar writer brian azzarello creates a new direction for one of dc's best-known heroes, with spectacular art by cliff chiang and tony akins! collecting: wonder woman1-6"
18513487,Fifty First Times,3.89,"['17824566', '18655931', '24357334', '18621882', '18144162', '26267065', '18053117', '20893538', '19343909', '18778603', '26837046', '18469091', '18505804', '24331535', '33024690']",https://images.gr-assets.com/books/1391647294m/18513487.jpg,1957,"you always remember your first time... whether it's the couple who decides not to go through with it, the two boys who finally aren't ashamed, the newlyweds whose wedding night could very well be their last night together, the deaf pair who have no choice but to take body language to a new level--or, of course, the two young lovers fumbling and laughing, getting everything wrong. these are the memories that will never fade. join nineteen fantastic authors as they pull back the curtain and give you a peek inside that one intense moment in their characters' lives when everything changes and nothing will ever be the same again. featuring stories from some of the hottest names in new adult, young adult, and romance including new york times bestselling authors j.lynn/jennifer armentrout, molly mcadams, sophie jordan, and carrie ryan. note: these stories are works of fiction. if you want to know about our first times, you'll have to buy us a pet monkey first."
23602473,God Help the Child,3.7,"['22557352', '1289121', '7840634', '830015', '636454', '8854668', '23164956', '20819683', '1144538', '23719408', '9749711', '186926', '24040176', '23453113', '22444789', '16129174', '259065', '18751391']",https://images.gr-assets.com/books/1463008449m/23602473.jpg,12675,"spare and unsparing, god help the child--the first novel by toni morrison to be set in our current moment--weaves a tale about the way the sufferings of childhood can shape, and misshape, the life of the adult. spare and unsparing, god help the child is a searing tale about the way childhood trauma shapes and misshapes the life of the adult. at the center: a woman who calls herself bride, whose stunning blue-black skin is only one element of her beauty, her boldness and confidence, her success in life; but which caused her light-skinned mother to deny her even the simplest forms of love until she told a lie that ruined the life of an innocent woman, a lie whose reverberations refuse to diminish ... booker, the man bride loves and loses, whose core of anger was born in the wake of the childhood murder of his beloved brother ... rain, the mysterious white child, who finds in bride the only person she can talk to about the abuse she's suffered at the hands of her prostitute mother ... and sweetness, bride's mother, who takes a lifetime to understand that ""what you do to children matters. and they might never forget."""
13622863,"The Fallen Legacies (Lorien Legacies: The Lost Files, #3)",4.25,"['16066962', '13412386', '13645264', '17369267', '13141299', '16181322', '17611262', '16145729', '14779549', '16148645', '382748', '12663646', '1007458', '13178277', '13078191']",https://images.gr-assets.com/books/1337961632m/13622863.jpg,8171,"before number four, there were one, two, and three. until now we've only known that the mogadorians caught number one in malaysia. number two in england. and number three in kenya. but all of that is about to change. . . . in i am number four: the lost files: the fallen legacies, you'll learn the true story behind these ill-fated members of the garde. before they were murdered by the mogadorians, before number four was next, they were all just kids on an alien planet called earth--discovering their powers, trying to stay hidden, and running for their lives."
16109563,"Undeniable (Undeniable, #1)",4.07,"['17976745', '13448656', '17230557', '19266169', '13568654', '18364153', '16165667', '17859911', '17233298', '17375956', '17876030', '13548075', '16116922', '17561072', '31178025', '18054056']",https://images.gr-assets.com/books/1351212390m/16109563.jpg,38913,"librarian note: alternate cover edition for . ***warning*** (this book contains several aspects of the uglier side of life; it is not for everyone.) the story of deuce and eva... an undeniable connection that stands the test of time. unforgettable moments. love and pain and everything in between. i was five years old when i met deuce, he was twenty-three, and it was visiting day at riker's island. my father, damon fox or ""preacher"", the president of the infamous ""silver demon's"" motorcycle club -mother chapter- in east village, new york city, was doing a five-year stint for aggravated assault and battery with a deadly weapon. it was not the first time my father had been in prison and it wouldn't be the last. the silver demon's mc was a notorious group of criminals who lived by the code of the road and gave modern society and all it entailed a great big f**k you. ""never forget the day eva came bouncin' into my f**ked up life, shakin' pigtails, singin' janis, wearin' chucks and sharin' peanuts and straight up stole any decency i had left which wasn't a whole lot but she f**kin' took it and i've been hers ever since."""
17165932,"Independent Study (The Testing, #2)",3.97,"['13454648', '13649079', '17910147', '13188615', '15769788', '18090009', '18050560', '13412377', '20359647', '17607716', '15784722', '16109664', '10596724', '18109740', '13447149', '20427668', '18165962', '15741928']",https://images.gr-assets.com/books/1380034496m/17165932.jpg,21290,"in the series debut the testing, sixteen-year-old cia vale was chosen by the united commonwealth government as one of the best and brightest graduates of all the colonies . . . a promising leader in the effort to revitalize postwar civilization. in independent study, cia is a freshman at the university in tosu city with her hometown sweetheart, tomas--and though the government has tried to erase her memory of the brutal horrors of the testing, cia remembers. her attempts to expose the ugly truth behind the government's murderous programs put her--and her loved ones--in a world of danger. but the future of the commonwealth depends on her."
226709,"Petals on the Wind (Dollanganger, #2)",3.82,"['6561', '580954', '84066', '59846']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,40934,"they were such brave children to withstand such suffering. such clever children to escape such terror! for carrie, chris and cathy, the attic was a dark horror that would not leave their minds, even while they built bright, promising new lives. of course mother had to pretend they didn't exist. and grandmother was convinced they had the devil in them. but that wasn't their fault. was it? cathy knew what to do. she now had the powers she had learned from her beautiful mother. she knew it in the way her brother still yearned for her, in the way her guardian touched her, in the way all men looked at her. she knew it was time to put what she knew to the test. to show her mother and grandmother that the pain and terror of the attic could not be forgotten... show them. show them--once and for all."
18718848,Mosquitoland,3.92,"['22466277', '24721702', '23388164', '18209360', '20702041', '18398627', '20743633', '22403036', '22032788', '22747834', '23714521', '25657130', '16280081', '13330305', '22896551', '23310675', '23354047', '22747804']",https://images.gr-assets.com/books/1402661616m/18718848.jpg,15299,"i am a collection of oddities, a circus of neurons and electrons: my heart is the ringmaster, my soul is the trapeze artist, and the world is my audience. it sounds strange because it is, and it is, because i am strange. after the sudden collapse of her family, mim malone is dragged from her home in northern ohio to the ""wastelands"" of mississippi, where she lives in a medicated milieu with her dad and new stepmom. before the dust has a chance to settle, she learns her mother is sick back in cleveland. so she ditches her new life and hops aboard a northbound greyhound bus to her real home and her real mother, meeting a quirky cast of fellow travelers along the way. but when her thousand-mile journey takes a few turns she could never see coming, mim must confront her own demons, redefining her notions of love, loyalty, and what it means to be sane. told in an unforgettable, kaleidoscopic voice, mosquitolandis a modern american odyssey, as hilarious as it is heartbreaking."
17412895,"The Shadow Cabinet (Shades of London, #3)",4.0,"['15714677', '16060716', '18309803', '16182308', '24595372', '15706786', '17902141', '24001095', '16081764', '18041746', '16150088', '12146593', '23354047', '18529706', '14059024', '9677397', '18371573', '19542845']",https://images.gr-assets.com/books/1413890452m/17412895.jpg,5165,"rory and her friends are reeling from a series of sudden and tragic events. while racked with grief, rory tries to determine if she acted in time to save a member of the squad. if she did, how do you find a ghost? also, rory's classmate charlotte has been kidnapped by jane and her nefarious organization. evidence is uncovered of a forty-year-old cult, ten missing teenagers, and a likely mass murder. everything indicates that charlotte's in danger, and it seems that something much bigger and much more terrible is coming. time is running out as rory fights to find her friends and the ghost squad struggles to stop jane from unleashing her spectral nightmare on the entire city. in the process, they'll discover the existence of an organization that underpins london itself - and rory will learn that someone she trusts has been keeping a tremendous secret. in this exhilarating third installment to her new york timesbestselling series, maureen johnson brings the sinister streets of london to life with her signature wit and page-turning suspense."
23507745,"Serafina and the Black Cloak (Serafina, #1)",3.9,"['22673361', '23309600', '23615684', '21965115', '25152641', '22875123', '22718727', '24885734', '22859559', '20307078', '23277166', '17910570', '23281919', '17080054', '12903354', '17571237', '22546133', '22504710']",https://images.gr-assets.com/books/1420158894m/23507745.jpg,13167,"""never go into the deep parts of the forest, for there are many dangers there, and they will ensnare your soul."" serafina has never had a reason to disobey her pa and venture beyond the grounds of the biltmore estate. there's plenty to explore in her grand home, although she must take care to never be seen. none of the rich folk upstairs know that serafina exists; she and her pa, the estate's maintenance man, have secretly lived in the basement for as long as serafina can remember. but when children at the estate start disappearing, only serafina knows who the culprit is: a terrifying man in a black cloak who stalks biltmore's corridors at night. following her own harrowing escape, serafina risks everything by joining forces with braeden vanderbilt, the young nephew of the biltmore's owners. braeden and serafina must uncover the man in the black cloak's true identity . . . before all of the children vanish one by one. serafina's hunt leads her into the very forest that she has been taught to fear. there she discovers a forgotten legacy of magic, one that is bound to her own identity. in order to save the children of biltmore, serafina must seek the answers that will unlock the puzzle of her past."
